,location,date,variant,num_sequences,perc_sequences,num_sequences_total
19173,Trinidad and Tobago,2021-04-19,Mu,0,0.0,70
19174,Trinidad and Tobago,2021-04-19,Omicron,0,0.0,70
19175,Trinidad and Tobago,2021-05-03,Alpha,0,0.0,197
19176,Trinidad and Tobago,2021-05-03,Beta,0,0.0,197
19177,Trinidad and Tobago,2021-05-03,Delta,0,0.0,197
19178,Trinidad and Tobago,2021-05-03,Mu,0,0.0,197
19179,Trinidad and Tobago,2021-05-03,Omicron,0,0.0,197
19180,Trinidad and Tobago,2021-05-17,Alpha,2,1.41,142
19181,Trinidad and Tobago,2021-05-17,Beta,0,0.0,142
19182,Trinidad and Tobago,2021-05-17,Delta,0,0.0,142
19183,Trinidad and Tobago,2021-05-17,Mu,0,0.0,142
19184,Trinidad and Tobago,2021-05-17,Omicron,0,0.0,142
19185,Trinidad and Tobago,2021-05-31,Alpha,0,0.0,28
19186,Trinidad and Tobago,2021-05-31,Beta,0,0.0,28
19187,Trinidad and Tobago,2021-05-31,Delta,0,0.0,28
19188,Trinidad and Tobago,2021-05-31,Mu,0,0.0,28
19189,Trinidad and Tobago,2021-05-31,Omicron,0,0.0,28
19190,Trinidad and Tobago,2021-06-14,Alpha,0,0.0,23
19191,Trinidad and Tobago,2021-06-14,Beta,0,0.0,23
19192,Trinidad and Tobago,2021-06-14,Delta,0,0.0,23
19193,Trinidad and Tobago,2021-06-14,Mu,0,0.0,23
19194,Trinidad and Tobago,2021-06-14,Omicron,0,0.0,23
19195,Trinidad and Tobago,2021-06-28,Alpha,0,0.0,11
19196,Trinidad and Tobago,2021-06-28,Beta,0,0.0,11
19197,Trinidad and Tobago,2021-06-28,Delta,0,0.0,11
19198,Trinidad and Tobago,2021-06-28,Mu,0,0.0,11
19199,Trinidad and Tobago,2021-06-28,Omicron,0,0.0,11
19200,Trinidad and Tobago,2021-07-12,Alpha,0,0.0,8
19201,Trinidad and Tobago,2021-07-12,Beta,0,0.0,8
19202,Trinidad and Tobago,2021-07-12,Delta,0,0.0,8
19203,Trinidad and Tobago,2021-07-12,Mu,0,0.0,8
19204,Trinidad and Tobago,2021-07-12,Omicron,0,0.0,8
19205,Trinidad and Tobago,2021-07-26,Alpha,0,0.0,12
19206,Trinidad and Tobago,2021-07-26,Beta,0,0.0,12
19207,Trinidad and Tobago,2021-07-26,Delta,0,0.0,12
19208,Trinidad and Tobago,2021-07-26,Mu,0,0.0,12
19209,Trinidad and Tobago,2021-07-26,Omicron,0,0.0,12
19210,Trinidad and Tobago,2021-08-09,Alpha,0,0.0,50
19211,Trinidad and Tobago,2021-08-09,Beta,0,0.0,50
19212,Trinidad and Tobago,2021-08-09,Delta,2,4.0,50
19213,Trinidad and Tobago,2021-08-09,Mu,0,0.0,50
19214,Trinidad and Tobago,2021-08-09,Omicron,0,0.0,50
19215,Trinidad and Tobago,2021-08-23,Alpha,0,0.0,60
19216,Trinidad and Tobago,2021-08-23,Beta,0,0.0,60
19217,Trinidad and Tobago,2021-08-23,Delta,1,1.67,60
19218,Trinidad and Tobago,2021-08-23,Mu,0,0.0,60
19219,Trinidad and Tobago,2021-08-23,Omicron,0,0.0,60
19220,Trinidad and Tobago,2021-09-06,Alpha,0,0.0,15
19221,Trinidad and Tobago,2021-09-06,Beta,0,0.0,15
19222,Trinidad and Tobago,2021-09-06,Delta,4,26.67,15
19223,Trinidad and Tobago,2021-09-06,Mu,0,0.0,15
19224,Trinidad and Tobago,2021-09-06,Omicron,0,0.0,15
19225,Trinidad and Tobago,2021-09-20,Alpha,0,0.0,50
19226,Trinidad and Tobago,2021-09-20,Beta,0,0.0,50
19227,Trinidad and Tobago,2021-09-20,Delta,10,20.0,50
19228,Trinidad and Tobago,2021-09-20,Mu,0,0.0,50
19229,Trinidad and Tobago,2021-09-20,Omicron,0,0.0,50
19230,Trinidad and Tobago,2021-10-04,Alpha,0,0.0,65
19231,Trinidad and Tobago,2021-10-04,Beta,0,0.0,65
19232,Trinidad and Tobago,2021-10-04,Delta,27,41.54,65
19233,Trinidad and Tobago,2021-10-04,Mu,0,0.0,65
19234,Trinidad and Tobago,2021-10-04,Omicron,0,0.0,65
19235,Trinidad and Tobago,2021-10-18,Alpha,0,0.0,124
19236,Trinidad and Tobago,2021-10-18,Beta,0,0.0,124
19237,Trinidad and Tobago,2021-10-18,Delta,84,67.74,124
19238,Trinidad and Tobago,2021-10-18,Mu,0,0.0,124
19239,Trinidad and Tobago,2021-10-18,Omicron,0,0.0,124
19240,Trinidad and Tobago,2021-11-01,Alpha,0,0.0,117
19241,Trinidad and Tobago,2021-11-01,Beta,0,0.0,117
19242,Trinidad and Tobago,2021-11-01,Delta,97,82.91,117
19243,Trinidad and Tobago,2021-11-01,Mu,0,0.0,117
19244,Trinidad and Tobago,2021-11-01,Omicron,0,0.0,117
19245,Trinidad and Tobago,2021-11-15,Alpha,0,0.0,162
19246,Trinidad and Tobago,2021-11-15,Beta,0,0.0,162
19247,Trinidad and Tobago,2021-11-15,Delta,157,96.91,162
19248,Trinidad and Tobago,2021-11-15,Mu,0,0.0,162
19249,Trinidad and Tobago,2021-11-15,Omicron,0,0.0,162
19250,Trinidad and Tobago,2021-11-29,Alpha,0,0.0,106
19251,Trinidad and Tobago,2021-11-29,Beta,0,0.0,106
19252,Trinidad and Tobago,2021-11-29,Delta,101,95.28,106
19253,Trinidad and Tobago,2021-11-29,Mu,0,0.0,106
19254,Trinidad and Tobago,2021-11-29,Omicron,0,0.0,106
19255,Trinidad and Tobago,2021-12-13,Alpha,0,0.0,105
19256,Trinidad and Tobago,2021-12-13,Beta,0,0.0,105
19257,Trinidad and Tobago,2021-12-13,Delta,103,98.1,105
19258,Trinidad and Tobago,2021-12-13,Mu,0,0.0,105
19259,Trinidad and Tobago,2021-12-13,Omicron,2,1.9,105
19260,Trinidad and Tobago,2021-12-27,Alpha,0,0.0,35
19261,Trinidad and Tobago,2021-12-27,Beta,0,0.0,35
19262,Trinidad and Tobago,2021-12-27,Delta,27,77.14,35
19263,Trinidad and Tobago,2021-12-27,Mu,0,0.0,35
19264,Trinidad and Tobago,2021-12-27,Omicron,8,22.86,35
19265,Turkey,2020-05-11,Alpha,0,0.0,95
19266,Turkey,2020-05-11,Beta,0,0.0,95
19267,Turkey,2020-05-11,Delta,0,0.0,95
19268,Turkey,2020-05-11,Mu,0,0.0,95
19269,Turkey,2020-05-11,Omicron,0,0.0,95
19270,Turkey,2020-05-25,Alpha,0,0.0,74
19271,Turkey,2020-05-25,Beta,0,0.0,74
19272,Turkey,2020-05-25,Delta,0,0.0,74
19273,Turkey,2020-05-25,Mu,0,0.0,74
19274,Turkey,2020-05-25,Omicron,0,0.0,74
19275,Turkey,2020-06-08,Alpha,0,0.0,33
19276,Turkey,2020-06-08,Beta,0,0.0,33
19277,Turkey,2020-06-08,Delta,0,0.0,33
19278,Turkey,2020-06-08,Mu,0,0.0,33
19279,Turkey,2020-06-08,Omicron,0,0.0,33
19280,Turkey,2020-06-22,Alpha,0,0.0,21
19281,Turkey,2020-06-22,Beta,0,0.0,21
19282,Turkey,2020-06-22,Delta,0,0.0,21
19283,Turkey,2020-06-22,Mu,0,0.0,21
19284,Turkey,2020-06-22,Omicron,0,0.0,21
19285,Turkey,2020-07-06,Alpha,0,0.0,20
19286,Turkey,2020-07-06,Beta,0,0.0,20
19287,Turkey,2020-07-06,Delta,0,0.0,20
19288,Turkey,2020-07-06,Mu,0,0.0,20
19289,Turkey,2020-07-06,Omicron,0,0.0,20
19290,Turkey,2020-07-20,Alpha,0,0.0,1
19291,Turkey,2020-07-20,Beta,0,0.0,1
19292,Turkey,2020-07-20,Delta,0,0.0,1
19293,Turkey,2020-07-20,Mu,0,0.0,1
19294,Turkey,2020-07-20,Omicron,0,0.0,1
19295,Turkey,2020-08-03,Alpha,0,0.0,10
19296,Turkey,2020-08-03,Beta,0,0.0,10
19297,Turkey,2020-08-03,Delta,0,0.0,10
19298,Turkey,2020-08-03,Mu,0,0.0,10
19299,Turkey,2020-08-03,Omicron,0,0.0,10
19300,Turkey,2020-08-17,Alpha,0,0.0,4
19301,Turkey,2020-08-17,Beta,0,0.0,4
19302,Turkey,2020-08-17,Delta,0,0.0,4
19303,Turkey,2020-08-17,Mu,0,0.0,4
19304,Turkey,2020-08-17,Omicron,0,0.0,4
19305,Turkey,2020-08-31,Alpha,0,0.0,10
19306,Turkey,2020-08-31,Beta,0,0.0,10
19307,Turkey,2020-08-31,Delta,0,0.0,10
19308,Turkey,2020-08-31,Mu,0,0.0,10
19309,Turkey,2020-08-31,Omicron,0,0.0,10
19310,Turkey,2020-09-14,Alpha,0,0.0,11
19311,Turkey,2020-09-14,Beta,0,0.0,11
19312,Turkey,2020-09-14,Delta,0,0.0,11
19313,Turkey,2020-09-14,Mu,0,0.0,11
19314,Turkey,2020-09-14,Omicron,0,0.0,11
19315,Turkey,2020-09-28,Alpha,0,0.0,11
19316,Turkey,2020-09-28,Beta,0,0.0,11
19317,Turkey,2020-09-28,Delta,0,0.0,11
19318,Turkey,2020-09-28,Mu,0,0.0,11
19319,Turkey,2020-09-28,Omicron,0,0.0,11
19320,Turkey,2020-10-12,Alpha,0,0.0,2
19321,Turkey,2020-10-12,Beta,0,0.0,2
19322,Turkey,2020-10-12,Delta,0,0.0,2
19323,Turkey,2020-10-12,Mu,0,0.0,2
19324,Turkey,2020-10-12,Omicron,0,0.0,2
19325,Turkey,2020-10-26,Alpha,0,0.0,2
19326,Turkey,2020-10-26,Beta,0,0.0,2
19327,Turkey,2020-10-26,Delta,0,0.0,2
19328,Turkey,2020-10-26,Mu,0,0.0,2
19329,Turkey,2020-10-26,Omicron,0,0.0,2
19330,Turkey,2020-11-23,Alpha,0,0.0,32
19331,Turkey,2020-11-23,Beta,0,0.0,32
19332,Turkey,2020-11-23,Delta,0,0.0,32
19333,Turkey,2020-11-23,Mu,0,0.0,32
19334,Turkey,2020-11-23,Omicron,0,0.0,32
19335,Turkey,2020-12-07,Alpha,0,0.0,1
19336,Turkey,2020-12-07,Beta,0,0.0,1
19337,Turkey,2020-12-07,Delta,0,0.0,1
19338,Turkey,2020-12-07,Mu,0,0.0,1
19339,Turkey,2020-12-07,Omicron,0,0.0,1
19340,Turkey,2020-12-21,Alpha,0,0.0,24
19341,Turkey,2020-12-21,Beta,0,0.0,24
19342,Turkey,2020-12-21,Delta,0,0.0,24
19343,Turkey,2020-12-21,Mu,0,0.0,24
19344,Turkey,2020-12-21,Omicron,0,0.0,24
19345,Turkey,2021-01-04,Alpha,15,22.39,67
19346,Turkey,2021-01-04,Beta,0,0.0,67
19347,Turkey,2021-01-04,Delta,0,0.0,67
19348,Turkey,2021-01-04,Mu,0,0.0,67
19349,Turkey,2021-01-04,Omicron,0,0.0,67
19350,Turkey,2021-01-11,Alpha,8,66.67,12
19351,Turkey,2021-01-11,Beta,0,0.0,12
19352,Turkey,2021-01-11,Delta,0,0.0,12
19353,Turkey,2021-01-11,Mu,0,0.0,12
19354,Turkey,2021-01-11,Omicron,0,0.0,12
19355,Turkey,2021-01-25,Alpha,153,66.52,230
19356,Turkey,2021-01-25,Beta,3,1.3,230
19357,Turkey,2021-01-25,Delta,0,0.0,230
19358,Turkey,2021-01-25,Mu,0,0.0,230
19359,Turkey,2021-01-25,Omicron,0,0.0,230
19360,Turkey,2021-02-08,Alpha,191,57.01,335
19361,Turkey,2021-02-08,Beta,27,8.06,335
19362,Turkey,2021-02-08,Delta,0,0.0,335
19363,Turkey,2021-02-08,Mu,0,0.0,335
19364,Turkey,2021-02-08,Omicron,0,0.0,335
19365,Turkey,2021-02-22,Alpha,137,12.41,1104
19366,Turkey,2021-02-22,Beta,147,13.32,1104
19367,Turkey,2021-02-22,Delta,0,0.0,1104
19368,Turkey,2021-02-22,Mu,0,0.0,1104
19369,Turkey,2021-02-22,Omicron,0,0.0,1104
19370,Turkey,2021-03-08,Alpha,13,1.15,1135
19371,Turkey,2021-03-08,Beta,137,12.07,1135
19372,Turkey,2021-03-08,Delta,0,0.0,1135
19373,Turkey,2021-03-08,Mu,0,0.0,1135
19374,Turkey,2021-03-08,Omicron,0,0.0,1135
19375,Turkey,2021-03-22,Alpha,37,3.78,978
19376,Turkey,2021-03-22,Beta,111,11.35,978
19377,Turkey,2021-03-22,Delta,333,34.05,978
19378,Turkey,2021-03-22,Mu,0,0.0,978
19379,Turkey,2021-03-22,Omicron,0,0.0,978
19380,Turkey,2021-04-05,Alpha,21,1.53,1375
19381,Turkey,2021-04-05,Beta,172,12.51,1375
19382,Turkey,2021-04-05,Delta,0,0.0,1375
19383,Turkey,2021-04-05,Mu,0,0.0,1375
19384,Turkey,2021-04-05,Omicron,0,0.0,1375
19385,Turkey,2021-04-19,Alpha,9,42.86,21
19386,Turkey,2021-04-19,Beta,8,38.1,21
19387,Turkey,2021-04-19,Delta,0,0.0,21
19388,Turkey,2021-04-19,Mu,0,0.0,21
19389,Turkey,2021-04-19,Omicron,0,0.0,21
19390,Turkey,2021-05-03,Alpha,2,1.39,144
19391,Turkey,2021-05-03,Beta,1,0.69,144
19392,Turkey,2021-05-03,Delta,0,0.0,144
19393,Turkey,2021-05-03,Mu,0,0.0,144
19394,Turkey,2021-05-03,Omicron,0,0.0,144
19395,Turkey,2021-05-17,Alpha,6,2.05,292
19396,Turkey,2021-05-17,Beta,3,1.03,292
19397,Turkey,2021-05-17,Delta,1,0.34,292
19398,Turkey,2021-05-17,Mu,0,0.0,292
19399,Turkey,2021-05-17,Omicron,0,0.0,292
19400,Turkey,2021-05-31,Alpha,14,4.83,290
19401,Turkey,2021-05-31,Beta,2,0.69,290
19402,Turkey,2021-05-31,Delta,6,2.07,290
19403,Turkey,2021-05-31,Mu,0,0.0,290
19404,Turkey,2021-05-31,Omicron,0,0.0,290
19405,Turkey,2021-06-14,Alpha,95,35.19,270
19406,Turkey,2021-06-14,Beta,13,4.81,270
19407,Turkey,2021-06-14,Delta,50,18.52,270
19408,Turkey,2021-06-14,Mu,0,0.0,270
19409,Turkey,2021-06-14,Omicron,0,0.0,270
19410,Turkey,2021-06-28,Alpha,23,2.01,1143
19411,Turkey,2021-06-28,Beta,34,2.97,1143
19412,Turkey,2021-06-28,Delta,576,50.39,1143
19413,Turkey,2021-06-28,Mu,2,0.17,1143
19414,Turkey,2021-06-28,Omicron,0,0.0,1143
19415,Turkey,2021-07-12,Alpha,4,0.1,4053
19416,Turkey,2021-07-12,Beta,1,0.02,4053
19417,Turkey,2021-07-12,Delta,3905,96.35,4053
19418,Turkey,2021-07-12,Mu,0,0.0,4053
19419,Turkey,2021-07-12,Omicron,0,0.0,4053
19420,Turkey,2021-07-26,Alpha,5,0.4,1260
19421,Turkey,2021-07-26,Beta,1,0.08,1260
19422,Turkey,2021-07-26,Delta,412,32.7,1260
19423,Turkey,2021-07-26,Mu,0,0.0,1260
19424,Turkey,2021-07-26,Omicron,0,0.0,1260
19425,Turkey,2021-08-09,Alpha,917,7.37,12442
19426,Turkey,2021-08-09,Beta,45,0.36,12442
19427,Turkey,2021-08-09,Delta,5746,46.18,12442
19428,Turkey,2021-08-09,Mu,0,0.0,12442
19429,Turkey,2021-08-09,Omicron,0,0.0,12442
19430,Turkey,2021-08-23,Alpha,419,1.29,32547
19431,Turkey,2021-08-23,Beta,0,0.0,32547
19432,Turkey,2021-08-23,Delta,27425,84.26,32547
19433,Turkey,2021-08-23,Mu,0,0.0,32547
19434,Turkey,2021-08-23,Omicron,0,0.0,32547
19435,Turkey,2021-09-06,Alpha,1,0.08,1319
19436,Turkey,2021-09-06,Beta,0,0.0,1319
19437,Turkey,2021-09-06,Delta,1318,99.92,1319
19438,Turkey,2021-09-06,Mu,0,0.0,1319
19439,Turkey,2021-09-06,Omicron,0,0.0,1319
19440,Turkey,2021-09-20,Alpha,0,0.0,2714
19441,Turkey,2021-09-20,Beta,0,0.0,2714
19442,Turkey,2021-09-20,Delta,2714,100.0,2714
19443,Turkey,2021-09-20,Mu,0,0.0,2714
19444,Turkey,2021-09-20,Omicron,0,0.0,2714
19445,Turkey,2021-10-04,Alpha,0,0.0,3008
19446,Turkey,2021-10-04,Beta,0,0.0,3008
19447,Turkey,2021-10-04,Delta,3008,100.0,3008
19448,Turkey,2021-10-04,Mu,0,0.0,3008
19449,Turkey,2021-10-04,Omicron,0,0.0,3008
19450,Turkey,2021-10-18,Alpha,1,0.06,1716
19451,Turkey,2021-10-18,Beta,0,0.0,1716
19452,Turkey,2021-10-18,Delta,1715,99.94,1716
19453,Turkey,2021-10-18,Mu,0,0.0,1716
19454,Turkey,2021-10-18,Omicron,0,0.0,1716
19455,Turkey,2021-11-01,Alpha,0,0.0,361
19456,Turkey,2021-11-01,Beta,0,0.0,361
19457,Turkey,2021-11-01,Delta,361,100.0,361
19458,Turkey,2021-11-01,Mu,0,0.0,361
19459,Turkey,2021-11-01,Omicron,0,0.0,361
19460,Turkey,2021-11-15,Alpha,0,0.0,2426
19461,Turkey,2021-11-15,Beta,0,0.0,2426
19462,Turkey,2021-11-15,Delta,2426,100.0,2426
19463,Turkey,2021-11-15,Mu,0,0.0,2426
19464,Turkey,2021-11-15,Omicron,0,0.0,2426
19465,Turkey,2021-11-29,Alpha,0,0.0,2383
19466,Turkey,2021-11-29,Beta,0,0.0,2383
19467,Turkey,2021-11-29,Delta,2382,99.96,2383
19468,Turkey,2021-11-29,Mu,0,0.0,2383
19469,Turkey,2021-11-29,Omicron,0,0.0,2383
19470,Turkey,2021-12-13,Alpha,0,0.0,2782
19471,Turkey,2021-12-13,Beta,0,0.0,2782
19472,Turkey,2021-12-13,Delta,2779,99.89,2782
19473,Turkey,2021-12-13,Mu,0,0.0,2782
19474,Turkey,2021-12-13,Omicron,3,0.11,2782
19475,Turkey,2021-12-27,Alpha,0,0.0,2100
19476,Turkey,2021-12-27,Beta,0,0.0,2100
19477,Turkey,2021-12-27,Delta,1895,90.24,2100
19478,Turkey,2021-12-27,Mu,0,0.0,2100
19479,Turkey,2021-12-27,Omicron,202,9.62,2100
19480,Uganda,2020-05-11,Alpha,0,0.0,27
19481,Uganda,2020-05-11,Beta,0,0.0,27
19482,Uganda,2020-05-11,Delta,0,0.0,27
19483,Uganda,2020-05-11,Mu,0,0.0,27
19484,Uganda,2020-05-11,Omicron,0,0.0,27
19485,Uganda,2020-05-25,Alpha,0,0.0,1
19486,Uganda,2020-05-25,Beta,0,0.0,1
19487,Uganda,2020-05-25,Delta,0,0.0,1
19488,Uganda,2020-05-25,Mu,0,0.0,1
19489,Uganda,2020-05-25,Omicron,0,0.0,1
19490,Uganda,2020-07-06,Alpha,0,0.0,4
19491,Uganda,2020-07-06,Beta,0,0.0,4
19492,Uganda,2020-07-06,Delta,0,0.0,4
19493,Uganda,2020-07-06,Mu,0,0.0,4
19494,Uganda,2020-07-06,Omicron,0,0.0,4
19495,Uganda,2020-07-20,Alpha,0,0.0,2
19496,Uganda,2020-07-20,Beta,0,0.0,2
19497,Uganda,2020-07-20,Delta,0,0.0,2
19498,Uganda,2020-07-20,Mu,0,0.0,2
19499,Uganda,2020-07-20,Omicron,0,0.0,2
19500,Uganda,2020-08-03,Alpha,0,0.0,9
19501,Uganda,2020-08-03,Beta,0,0.0,9
19502,Uganda,2020-08-03,Delta,0,0.0,9
19503,Uganda,2020-08-03,Mu,0,0.0,9
19504,Uganda,2020-08-03,Omicron,0,0.0,9
19505,Uganda,2020-08-17,Alpha,0,0.0,31
19506,Uganda,2020-08-17,Beta,0,0.0,31
19507,Uganda,2020-08-17,Delta,0,0.0,31
19508,Uganda,2020-08-17,Mu,0,0.0,31
19509,Uganda,2020-08-17,Omicron,0,0.0,31
19510,Uganda,2020-08-31,Alpha,0,0.0,27
19511,Uganda,2020-08-31,Beta,0,0.0,27
19512,Uganda,2020-08-31,Delta,0,0.0,27
19513,Uganda,2020-08-31,Mu,0,0.0,27
19514,Uganda,2020-08-31,Omicron,0,0.0,27
19515,Uganda,2020-09-14,Alpha,0,0.0,37
19516,Uganda,2020-09-14,Beta,0,0.0,37
19517,Uganda,2020-09-14,Delta,0,0.0,37
19518,Uganda,2020-09-14,Mu,0,0.0,37
19519,Uganda,2020-09-14,Omicron,0,0.0,37
19520,Uganda,2020-09-28,Alpha,0,0.0,10
19521,Uganda,2020-09-28,Beta,0,0.0,10
19522,Uganda,2020-09-28,Delta,0,0.0,10
19523,Uganda,2020-09-28,Mu,0,0.0,10
19524,Uganda,2020-09-28,Omicron,0,0.0,10
19525,Uganda,2020-10-12,Alpha,0,0.0,8
19526,Uganda,2020-10-12,Beta,0,0.0,8
19527,Uganda,2020-10-12,Delta,0,0.0,8
19528,Uganda,2020-10-12,Mu,0,0.0,8
19529,Uganda,2020-10-12,Omicron,0,0.0,8
19530,Uganda,2020-10-26,Alpha,0,0.0,2
19531,Uganda,2020-10-26,Beta,0,0.0,2
19532,Uganda,2020-10-26,Delta,0,0.0,2
19533,Uganda,2020-10-26,Mu,0,0.0,2
19534,Uganda,2020-10-26,Omicron,0,0.0,2
19535,Uganda,2020-11-09,Alpha,0,0.0,26
19536,Uganda,2020-11-09,Beta,0,0.0,26
19537,Uganda,2020-11-09,Delta,0,0.0,26
19538,Uganda,2020-11-09,Mu,0,0.0,26
19539,Uganda,2020-11-09,Omicron,0,0.0,26
19540,Uganda,2020-11-23,Alpha,0,0.0,29
19541,Uganda,2020-11-23,Beta,0,0.0,29
19542,Uganda,2020-11-23,Delta,0,0.0,29
19543,Uganda,2020-11-23,Mu,0,0.0,29
19544,Uganda,2020-11-23,Omicron,0,0.0,29
19545,Uganda,2020-12-07,Alpha,0,0.0,2
19546,Uganda,2020-12-07,Beta,0,0.0,2
19547,Uganda,2020-12-07,Delta,0,0.0,2
19548,Uganda,2020-12-07,Mu,0,0.0,2
19549,Uganda,2020-12-07,Omicron,0,0.0,2
19550,Uganda,2020-12-21,Alpha,0,0.0,39
19551,Uganda,2020-12-21,Beta,0,0.0,39
19552,Uganda,2020-12-21,Delta,0,0.0,39
19553,Uganda,2020-12-21,Mu,0,0.0,39
19554,Uganda,2020-12-21,Omicron,0,0.0,39
19555,Uganda,2021-01-04,Alpha,0,0.0,59
19556,Uganda,2021-01-04,Beta,0,0.0,59
19557,Uganda,2021-01-04,Delta,0,0.0,59
19558,Uganda,2021-01-04,Mu,0,0.0,59
19559,Uganda,2021-01-04,Omicron,0,0.0,59
19560,Uganda,2021-01-25,Alpha,0,0.0,25
19561,Uganda,2021-01-25,Beta,0,0.0,25
19562,Uganda,2021-01-25,Delta,0,0.0,25
19563,Uganda,2021-01-25,Mu,0,0.0,25
19564,Uganda,2021-01-25,Omicron,0,0.0,25
19565,Uganda,2021-02-08,Alpha,0,0.0,2
19566,Uganda,2021-02-08,Beta,0,0.0,2
19567,Uganda,2021-02-08,Delta,0,0.0,2
19568,Uganda,2021-02-08,Mu,0,0.0,2
19569,Uganda,2021-02-08,Omicron,0,0.0,2
19570,Uganda,2021-02-22,Alpha,0,0.0,8
19571,Uganda,2021-02-22,Beta,2,25.0,8
19572,Uganda,2021-02-22,Delta,0,0.0,8
19573,Uganda,2021-02-22,Mu,0,0.0,8
19574,Uganda,2021-02-22,Omicron,0,0.0,8
19575,Uganda,2021-03-08,Alpha,0,0.0,9
19576,Uganda,2021-03-08,Beta,1,11.11,9
19577,Uganda,2021-03-08,Delta,0,0.0,9
19578,Uganda,2021-03-08,Mu,0,0.0,9
19579,Uganda,2021-03-08,Omicron,0,0.0,9
19580,Uganda,2021-03-22,Alpha,0,0.0,10
19581,Uganda,2021-03-22,Beta,3,30.0,10
19582,Uganda,2021-03-22,Delta,0,0.0,10
19583,Uganda,2021-03-22,Mu,0,0.0,10
19584,Uganda,2021-03-22,Omicron,0,0.0,10
19585,Uganda,2021-04-05,Alpha,11,42.31,26
19586,Uganda,2021-04-05,Beta,7,26.92,26
19587,Uganda,2021-04-05,Delta,0,0.0,26
19588,Uganda,2021-04-05,Mu,0,0.0,26
19589,Uganda,2021-04-05,Omicron,0,0.0,26
19590,Uganda,2021-04-19,Alpha,1,5.88,17
19591,Uganda,2021-04-19,Beta,0,0.0,17
19592,Uganda,2021-04-19,Delta,0,0.0,17
19593,Uganda,2021-04-19,Mu,0,0.0,17
19594,Uganda,2021-04-19,Omicron,0,0.0,17
19595,Uganda,2021-05-03,Alpha,0,0.0,11
19596,Uganda,2021-05-03,Beta,0,0.0,11
19597,Uganda,2021-05-03,Delta,4,36.36,11
19598,Uganda,2021-05-03,Mu,0,0.0,11
19599,Uganda,2021-05-03,Omicron,0,0.0,11
19600,Uganda,2021-05-17,Alpha,4,23.53,17
19601,Uganda,2021-05-17,Beta,0,0.0,17
19602,Uganda,2021-05-17,Delta,0,0.0,17
19603,Uganda,2021-05-17,Mu,0,0.0,17
19604,Uganda,2021-05-17,Omicron,0,0.0,17
19605,Uganda,2021-05-31,Alpha,0,0.0,21
19606,Uganda,2021-05-31,Beta,0,0.0,21
19607,Uganda,2021-05-31,Delta,21,100.0,21
19608,Uganda,2021-05-31,Mu,0,0.0,21
19609,Uganda,2021-05-31,Omicron,0,0.0,21
19610,Uganda,2021-06-14,Alpha,0,0.0,172
19611,Uganda,2021-06-14,Beta,1,0.58,172
19612,Uganda,2021-06-14,Delta,164,95.35,172
19613,Uganda,2021-06-14,Mu,0,0.0,172
19614,Uganda,2021-06-14,Omicron,0,0.0,172
19615,Uganda,2021-06-28,Alpha,1,0.88,114
19616,Uganda,2021-06-28,Beta,1,0.88,114
19617,Uganda,2021-06-28,Delta,106,92.98,114
19618,Uganda,2021-06-28,Mu,0,0.0,114
19619,Uganda,2021-06-28,Omicron,0,0.0,114
19620,Uganda,2021-07-12,Alpha,0,0.0,12
19621,Uganda,2021-07-12,Beta,0,0.0,12
19622,Uganda,2021-07-12,Delta,12,100.0,12
19623,Uganda,2021-07-12,Mu,0,0.0,12
19624,Uganda,2021-07-12,Omicron,0,0.0,12
19625,Uganda,2021-07-26,Alpha,0,0.0,15
19626,Uganda,2021-07-26,Beta,0,0.0,15
19627,Uganda,2021-07-26,Delta,14,93.33,15
19628,Uganda,2021-07-26,Mu,0,0.0,15
19629,Uganda,2021-07-26,Omicron,0,0.0,15
19630,Uganda,2021-08-09,Alpha,0,0.0,17
19631,Uganda,2021-08-09,Beta,0,0.0,17
19632,Uganda,2021-08-09,Delta,16,94.12,17
19633,Uganda,2021-08-09,Mu,0,0.0,17
19634,Uganda,2021-08-09,Omicron,0,0.0,17
19635,Uganda,2021-08-23,Alpha,0,0.0,5
19636,Uganda,2021-08-23,Beta,0,0.0,5
19637,Uganda,2021-08-23,Delta,5,100.0,5
19638,Uganda,2021-08-23,Mu,0,0.0,5
19639,Uganda,2021-08-23,Omicron,0,0.0,5
19640,Uganda,2021-12-13,Alpha,0,0.0,1
19641,Uganda,2021-12-13,Beta,0,0.0,1
19642,Uganda,2021-12-13,Delta,0,0.0,1
19643,Uganda,2021-12-13,Mu,0,0.0,1
19644,Uganda,2021-12-13,Omicron,1,100.0,1
19645,Ukraine,2020-05-11,Alpha,0,0.0,2
19646,Ukraine,2020-05-11,Beta,0,0.0,2
19647,Ukraine,2020-05-11,Delta,0,0.0,2
19648,Ukraine,2020-05-11,Mu,0,0.0,2
19649,Ukraine,2020-05-11,Omicron,0,0.0,2
19650,Ukraine,2020-05-25,Alpha,0,0.0,9
19651,Ukraine,2020-05-25,Beta,0,0.0,9
19652,Ukraine,2020-05-25,Delta,0,0.0,9
19653,Ukraine,2020-05-25,Mu,0,0.0,9
19654,Ukraine,2020-05-25,Omicron,0,0.0,9
19655,Ukraine,2020-06-08,Alpha,0,0.0,23
19656,Ukraine,2020-06-08,Beta,0,0.0,23
19657,Ukraine,2020-06-08,Delta,0,0.0,23
